"sample","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","X64","X65","X66","X67","X68","X69","X70"
"Sample_Type_IS","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","UA","BAL","BAL","UA","BAL","UA","BAL","UA","BAL","UA","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","UA","BAL","UA","BAL","BAL","UA","BAL","BAL","UA","BAL","UA","BAL"
"map00785.Lipoic.acid.metabolism","     64","   3140","     13","      4","     31","   1190","     12","     32","   2710","   1064","     94","     50","     23","     11","     40","     10","      4","     26","     10","      8","      2","     40","      5","     44","     14","  25758","     29","    161","  12565","      7","  12240","      9","  16656","     14","  14716","      6","      2","     51","    408","    135","     21","     14","     15","    823","     15","     37","     90","     16","     36","     17","     60","    827","    121","     22","     73","      7","    599","     11","   3432","      2"," 427710","      3","     13","2724920","     16","     28"," 392671","      6","  11300","      2"
"map00997.Biosynthesis.of.various.secondary.metabolites...part.3","   28","  421","    0","    0","    4","  248","    2","    0","  107","   12","    7","    3","    4","    0","    3","    0","    7","    6","    4","    0","    0","    0","    0","   10","    0","   97","    0","    8","  293","    4","  162","    0","  587","    1","  166","    2","    1","   10","   90","  173","    0","    0","    2","  267","    0","    1","    2","    0","   13","    1","   10","   26","    0","    4","    2","    0","    2","    0","   65","    0"," 5172","    0","    0","12119","    8","    0"," 6224","    0","  417","    0"
"map00904.Diterpenoid.biosynthesis","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"map00943.Isoflavonoid.biosynthesis","  2"," 26","  0","  0","  0"," 17","  0","  0"," 10","  0","  4","  4","  0","  0","  0","  0","  0","  2","  0","  2","  0","  0","  0","  2","  0","  2","  0","  4","115","  0"," 73","  0"," 78","  0"," 14","  0","  0","  0"," 10","  0","  0","  1","  0"," 13","  0","  1","  0","  0","  2","  0","  1"," 13","  0","  0","  0","  0","  0","  0"," 25","  0","423","  0","  0","135","  0","  0","140","  2","275","  0"
"map00902.Monoterpenoid.biosynthesis"," 0"," 0"," 0"," 0"," 0","10"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 2"," 1"," 0"," 9"," 0","10"," 0"," 1"," 0"," 2"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 2"," 1"," 0"," 1"," 0"," 0","10"," 0"," 0"," 2"," 0","26"," 0"
"map00253.Tetracycline.biosynthesis","   0","  20","   0","   0","   1","   8","   0","   0","   5","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   6","   0","   1","   9","   0","  32","   0","  28","   0","   9","   0","   0","   0","   5","   0","   0","   0","   0","   1","   0","   1","   0","   0","   0","   0","   0","   9","   0","   0","   0","   0","   0","   0","  25","   0"," 293","   0","   0","2339","   0","   0","  18","   0","  88","   0"
"map01056.Biosynthesis.of.type.II.polyketide.backbone","  0","  6","  0","  0","  1","  0","  0","  0","  2","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  4","  0"," 11","  0"," 17","  0","  3","  0","  0","  0","  3","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  2","  0","  0","  0","  0","  0","  0","  2","  0","148","  0","  0","  9","  0","  0"," 10","  0"," 37","  0"
"map01057.Biosynthesis.of.type.II.polyketide.products","  2"," 47","  0","  0","  3"," 37","  0","  2"," 14","  2","  0","  3","  0","  0","  0","  0","  0","  0","  2","  0","  0","  0","  0","  4","  0","  7","  1","  1"," 71","  0","118","  0"," 83","  1"," 17","  0","  0","  0"," 13","  0","  1","  0","  0"," 19","  0","  2","  8","  0","  0","  0","  8"," 34","  0","  2","  0","  0","  1","  0"," 44","  0","413","  0","  0","160","  0","  0"," 61","  0","256","  0"
"map00363.Bisphenol.degradation","  7"," 47","  0","  0","  0"," 74","  0","  0"," 14","  0","  1","  3","  1","  0","  2","  0","  1","  0","  0","  0","  0","  1","  2","  0","  0"," 18","  0","  2","262","  0","196","  0","134","  2"," 40","  0","  0","  2"," 20","  2","  0","  0","  2"," 19","  0","  0","  2","  0","  2","  2"," 15"," 39","  0","  0","  0","  0","  0","  0"," 64","  0","775","  0","  0","268","  0","  0","113","  0","470","  0"
"map00571.Lipoarabinomannan..LAM..biosynthesis","   134","  1598","     8","     0","    17","   667","     4","     5","   692","   340","    52","    22","     2","     7","    45","     6","    11","     9","    10","     0","     1","    18","     0","     3","     3","  2218","     6","    41","  3117","     4","  3223","     4","  3184","     2","  2168","     0","     2","    41","   228","    16","     2","     2","     5","   438","     5","    14","    34","     8","    27","     9","    57","   194","     0","     6","    14","     3","   185","     3","   826","     2","288876","     1","     7"," 89186","     2","     0"," 31230","     1","  3086","     1"
"map00522.Biosynthesis.of.12...14..and.16.membered.macrolides.","  0","  2","  0","  0","  0","  9","  0","  0","  2","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  3","  0"," 16","  0","  2","  0"," 41","  0","  0","  1","  0","  0","  0","  0","  0","  2","  0","  0","  0","  0","  0","  0","  1","  1","  0","  1","  0","  0","  0","  0","  0","  0","775","  0","  0","888","  0","  0","  2","  0"," 17","  0"
"map01052.Type.I.polyketide.structures","  0"," 27","  0","  0","  1"," 45","  0","  1"," 11","  0","  2","  2","  0","  1","  0","  1","  0","  0","  0","  0","  0","  0","  0","  4","  0","  2","  0","  0"," 26","  0"," 67","  0"," 73","  0"," 23","  0","  0","  0","  6","  0","  0","  0","  0"," 15","  0","  0","  0","  0","  0","  0","  3"," 11","  0","  1","  2","  0","  1","  0"," 15","  0"," 99","  0","  0","123","  0","  0"," 45","  0","186","  0"
"map00254.Aflatoxin.biosynthesis","  0"," 17","  0","  0","  0","  8","  0","  1","  0","  0","  0","  0","  0","  0","  4","  0","  0","  0","  0","  1","  0","  0","  0","  0","  0"," 37","  3","  0"," 80","  0"," 53","  3"," 27","  0","  3","  0","  0","  0","  4","  0","  0","  0","  0","  9","  0","  0","  0","  0","  0","  0","  3"," 18","  0","  0","  0","  0","  0","  0"," 35","  0","285","  0","  0"," 90","  0","  0"," 31","  0","192","  0"
"map00331.Clavulanic.acid.biosynthesis"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0","14"," 0"," 0"," 0"," 0"," 2"," 0"," 0"," 0"," 0"," 4"," 0"
"map00073.Cutin..suberine.and.wax.biosynthesis.","  2"," 20","  0","  0","  0"," 10","  0","  0","  2","  0","  1","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  1"," 43","  0"," 21","  0"," 24","  0","  2","  0","  0","  2","  1","  2","  0","  0","  0","  3","  2","  2","  0","  0","  0","  0","  0","  7","  0","  0","  0","  0","  0","  0","  4","  4"," 60","  2","  0"," 36","  0","  0","199","  0"," 77","  0"
"map00404.Staurosporine.biosynthesis","   9"," 141","   2","   1","   8"," 156","   3","   0","  60","   5","  28","  13","   2","   0","   6","   4","   4","   3","   1","   0","   4","   3","   1","   8","   0","  32","   0","   2"," 423","   0"," 442","   0"," 275","   2"," 109","   2","   0","   0","  38","  12","   0","   0","   0","  97","   1","   5","   4","   0","   2","   3","   5","  68","   9","   7","   2","   0","   3","   0"," 125","   0","1230","   0","   1"," 714","   0","   4"," 325","   0","1138","   0"
"map01059.Biosynthesis.of.enediyne.antibiotics","    8","  326","    1","    4","    5","  381","    3","    2","   79","    9","   13","   21","    4","    3","    7","    2","    0","   19","    5","    2","    3","    5","    1","   11","   10","  174","   10","   22"," 1849","    4"," 3090","    2"," 1265","    2","  211","    3","    3","    9","  138","   18","    3","    4","    5","  205","    2","   21","   13","    2","   17","    3","   18","  500","   10","    7","    9","    0","    8","    6","  555","    4","19177","    1","    6"," 3921","    1","    9"," 1919","    3"," 6285","    0"
"map00999.Biosynthesis.of.various.secondary.metabolites...part.1"," 0"," 2"," 0"," 0"," 0"," 3"," 0"," 0"," 3"," 2"," 0"," 0"," 0"," 1"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 1"," 0"," 0"," 0"," 0"," 0"," 0"," 4"," 0"," 3"," 0","13"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 2"," 0"," 0"," 0"," 0"," 0"," 1"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 2"," 0"," 4"," 0"," 0"," 8"," 0"," 0","11"," 0","31"," 0"
"map00365.Furfural.degradation","  2","113","  0","  0","  8","131","  0","  1"," 46","  0"," 21","  8","  2","  4","  2","  1","  0","  0","  0","  0","  4","  0","  0","  0","  2"," 12","  4","  4","244","  0","330","  0","194","  1","175","  0","  0","  0"," 30","  6","  1","  2","  0"," 74","  3","  6","  7","  0","  0","  0"," 23"," 66","  6","  3","  2","  0","  0","  0"," 57","  0","919","  0","  1","335","  0","  0","360","  1","691","  0"
"map00403.Indole.diterpene.alkaloid.biosynthesis","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
