"sample","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","X64","X65","X66","X67","X68","X69","X70"
"Sample_Type_IS","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","UA","BAL","BAL","UA","BAL","UA","BAL","UA","BAL","UA","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","UA","BAL","UA","BAL","BAL","UA","BAL","BAL","UA","BAL","UA","BAL"
"K16649..glft1..rhamnopyranosyl.N.acetylglucosaminyl.diphospho.decaprenol.beta.1.3.1.4.galactofuranosyltransferase..EC.2.4.1.287..","   4","   1","   0","   0","   6","  82","   0","  10","1074","1079","   0","   4","   1","   0","   2","   0","   0","   0","  12","   0","   0","   0","   0","   0","   2","  72","   1","   0","   0","   0"," 586","   0","   2","   1"," 639","  29","   0","   0","   0","   0","  76","   0","   0","  17","   0","   0","   0","   0","   5","   0","   2"," 154","   0","   0","   0","   2"," 247","   4","1226","   0","  10","   2","   0"," 987","   0","   0","  14","   0","   9","   0"
"K16650..glft2..galactofuranosylgalactofuranosylrhamnosyl.N.acetylglucosaminyl.diphospho.decaprenol.beta.1.5.1.6.galactofuranosyltransferase..EC.2.4.1.288..","   55","  425","   39","   81","    2","  107","    4","  131","17440","14734","    5","    9","    0","    0","    0","    8","    0","    8","    4","    0","    0","    2","    5","    0","    5","  153","    0","   56","    3","    0"," 1339","    0","  120","    0"," 2132","    0","    8","  470","    0","    0","  507","    0","    1","    4","    6","   10","   18","   16","    0","    0","    0","    0","    0","    0","    1","    2","  691","    6","  946","    4","  129","    2","    0","  197","    0","    0","   61","   10","  102","    0"
"K16870..wbbL..N.acetylglucosaminyl.diphospho.decaprenol.L.rhamnosyltransferase..EC.2.4.1.289.","   0","   0","  78","  84","   0","   0","   2","   3","5700","4682","   0","   1","  12","   0","  16","   2","   0","   0","   0","   0","   0","   0","   0","   1","   0","   5","   0","  49","   0","   0"," 499","   2","  62","   0","1728","   0","   2","   0","   0","   0","   0","   0","   0","   4","   0"," 248","   8","   4","   0","   0","   1","   0","   0","   0","   1","   0"," 374","   8"," 389","   0","  22","   0","   0"," 180","   0","   0","   4","   3","   0","   0"
"K22902..K22902..D.galactosaminyltransferase","   2","  88","  76","   1","   0","   0","   1","   2","4105","4340","   0","   1","   0","   2","   0","   2","   0","   2","   0","   1","   0","   0","   3","   0","   0"," 134","   2","   5","   0","   2"," 472","   0","   2","   0","1661"," 105","   0","   6","   0","   0","   0","   0","   1","   0","   2","   3","  19","   2","   0","   0","   0","   0","   0","   0","   1","   0"," 566","   1","   0","   0","  49","   0","   4"," 336","   0","   0","  88","   1","   0","   0"
"K03372..SLC33A1..ACATN..MFS.transporter..PAT.family..solute.carrier.family.33..acetyl.CoA.transportor...member.1..EC.2.3.1....","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  2","  0","  0","  0","  0","  0","  0","  0","  0","  1","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0"," 74","  0","124","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0"
"K03644..lipA..LIAS..LIP1..LIP5..lipoyl.synthase..EC.2.8.1.8..","  226","  736","  339","  166","    2","  410","  108","  448","12687","13680","    4","   37","   59","    1","   15","    1","    1","    6","    5","    2","    4","    1","    2","    6","    0","  182","    4","    3","    3","    1","  731","    1","  210","    2"," 4328","  167","    5","   92","  603","    2","  106","  137","  318","  411","   21","   38","   60","   15","   17","    1","    2","  516","    2","    0","  670","    3","  895","    6"," 3325","    2","   47","    6","    0","  259","    0","    0","  207","    4","  342","    1"
"K03800..lplA..lplJ..lipL1..lipoate...protein.ligase..EC.6.3.1.20..","    0","  259","   91","    5","   82","    0","   19","  967","48511","37629","   54","   34","    5","    0","    5","   12","    6","   17","    6","    0","    0","   51","   14","   38","  194"," 1463","    4","   45","   18","    0","  428","    2","    7","    0","12976","   53","    8","  156","   61","    0","    0","  210","  174","   60","   30","  159","  426","   38","   15","    3","   12","  282","   19","    8"," 2427","    9","17071","    7","  413","    2","  113","   16","    8","  342","   65","    2","  100","   24","   72","    0"
"K03801..lipB..lipoyl.octanoyl..transferase..EC.2.3.1.181.","   5","   7","  58"," 217","  97","   1","   0","  56","3050","3337","   4","   1","  23","   2","   0","   1","   2","   2","   0","   0","   0"," 160","   0","   0","   0"," 104","   0","  54","   0","   2"," 612","   0","  58","   4"," 538","  28","   0"," 116"," 158","   2","   0","   0"," 111"," 143","   2"," 101","  47","   4","  30","   1","   2"," 242","  18","   1","   9","   1"," 568","   3"," 569","   2","   0","   0","   0"," 306","   0","   0","   2","   5","   1","   1"
"K09711..K09711..uncharacterized.protein","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K16869..lipL..octanoyl..GcvH..protein.N.octanoyltransferase..EC.2.3.1.204.","   0","   0","   0","   0","   0","   0","   0","   0"," 719"," 507","   1","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   1","  93","   0","   0","   0","   0","1190","   0","   0","   0"," 192","   0","   0","   0","   0","   0","   0","  53","   0","   0","   0","   0","   0","   1","   4","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   2","   0"," 267","   0","   0"," 103","   0","   4","   0"
"K23734..lipM..lipoyl.octanoyl..transferase..EC.2.3.1.181."," 5"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 2"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 1"," 0"," 0"," 0","91"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"
"K23735..LIPT2..LIP2..lipoyl.octanoyl..transferase.2..EC.2.3.1.181.."," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0","38"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"
"K23750..LIP3..AIM22..octanoyl.CoA.protein.transferase..EC.2.3.1...."," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0","10"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0","46"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"
"K03894..iucA..N2.citryl.N6.acetyl.N6.hydroxylysine.synthase..EC.6.3.2.38.","  0","  0"," 29","  0","  0","  0","  0","  0","  0","  0","  2","  0","  0","  0"," 26","  0","  0","  1","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","136","  0","  0","  0","  0"," 37","  0","131","  0","  0","  0","  0","  0","319","  1","  0","  0","  0","  0","  0","  0","  6","  0","  0","  1","  0","  0","  0","  0","  0","124","  0","  0","  0","  4","  0","  0","  0","  0","  0"
"K03895..iucC..aerobactin.synthase..EC.6.3.2.39.","  0","249","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  1","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0"," 64","  0"," 30","  0","  0","  0","  0","  1","  0","  0","  0","  1","  0"," 49","  0"," 52","  0","  6","  0","  0","273","  0","  0","  0","  0","  0","  0","  0","  0","  2","  0","  0","  0","  0","  0","  3","  2","  0","  0","  0","  0","  0","  0","  0","  0"
"K03896..iucB..acetyl.CoA.N6.hydroxylysine.acetyl.transferase..EC.2.3.1.102.","  0","  0","  0","  0","113","  0","  0","  9","  0","  0","  0","  2","  0","  0","  0","  0","  0","  1","  0","  0","  0","  0","  0","  1","  0","  0","  0","  0","  0","  0","  0","  0"," 54","  0","  0","  0","  0","  0","  2","  0","  2","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  6","  0","  0","  0","  0","  0","  0","  1","  0"," 16","  0","  0","  0","  0","  0","  0","  7","  0","  0"
"K03897..iucD..lysine.N6.hydroxylase..EC.1.14.13.59.","  0","175","149"," 29","  0","116"," 38"," 22"," 67"," 65","  0","  9","  1","  1","  0","  4","  0","  0","  0","  0","  0"," 19","  0","  0","  0","  7","  2","  1","  4","  0"," 48","  1"," 18","  1","  3","104","  0"," 18","  0","  0","  2","  0","  0"," 12","  2","526","  0","  0","  0","  0","  0"," 88","  0","  0"," 68","  0","  1","  1","136","  0"," 61","  1","  0","  0","  0","  2"," 42","  4","317","  0"
"K17835..griH..3.amino.4.hydroxybenzoic.acid.synthase..EC.4.1.99.20.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K20983..LOVD..monacolin.J.acid.methylbutanoate.transferase..EC.2.3.1.238.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K22874..pvcB..L.tyrosine.isonitrile.desaturase.decarboxylase..EC.1.14.20.9.1.14.20.10.","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","170","  0","  0","  0","  0","  0","  0","  0","  0","  0","  1","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0"
"K22952..pvcA..L.tyrosine.isonitrile.synthase..EC.4.1.99.24.","46","15"," 0"," 0"," 0"," 0"," 0","17"," 0"," 0"," 0"," 0"," 0"," 0"," 2"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 1"," 0"," 0"," 0"," 0"," 0","17"," 0","18"," 1","69"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 1"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"
"K22998..cotB4..cyclooctatin.synthase..EC.1.14.99.62.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K23371..sbnI..L.serine.kinase..ATP....ParB.family.transcriptional.regulator..heme.responsive.regulator..EC.2.7.1.225..","  2","  0","  0","  9","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  1","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0"," 14","  0","  0"," 24","  1","  0","  0"," 35","  0","  0","  0"," 88","  1","  0","  0","  0","  0","  0","209","  0","  0","  0","  0","  0","  0","  0","  0"," 35","  0","  0","  0","  0","  0","  0","  0","  0","  1","  2","  0","  0","  4","102","  0"
"K23372..sbnE..L.2.3.diaminopropanoate...citrate.ligase..EC.6.3.2.54..","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K23373..sbnH..2...L.alanin.3.ylcarbamoyl.methyl..2.hydroxybutanedioate.decarboxylase..EC.4.1.1.117.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K23374..sbnF..2...L.alanin.3.ylcarbamoyl.methyl..3..2.aminoethylcarbamoyl..2.hydroxypropanoate.synthase..EC.6.3.2.55."," 0","48"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"
"K23375..sbnC..staphyloferrin.B.synthase..EC.6.3.2.56."," 0"," 0"," 0"," 0"," 0"," 0"," 0","48"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0","62"," 2"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"
"K23446..sfnaD..D.ornithine...citrate.ligase..EC.6.3.2.58.","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","247","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  2","  0","  0"," 16","  0","  0","  1","  0","  0","  0","  0","  0","  0"
"K23447..sfnaB..staphyloferrin.A.synthase..EC.6.3.2.57.","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0"," 20","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","140","  0","  0"," 23","  0","  0","  0","  0","  0","  0"," 18","  0","  0","117","  0","  0","  0","  0","  0","  0"," 14","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0"
"K23646..DTPA..ditryptophenaline.biosynthesis.nonribosomal.peptide.synthase..EC.6.3.2..."," 0"," 0"," 0"," 0"," 0","13"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"
"K23665..FMQA..fumiquinazoline.F.synthetase..EC.6.3.2...","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K23668..FMQD..fumiquinazoline.A.oxidase..EC.1.5.3...","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K04125..GA2ox..gibberellin.2beta.dioxygenase..EC.1.14.11.13.","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K21292..CYP503..ent.kaurene.oxidase..EC.1.14.14.86.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K05281..E1.3.1.45..2..hydroxyisoflavone.reductase..EC.1.3.1.45."," 0"," 0"," 0","44"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 7"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 1"," 0"," 0"," 0"," 0"," 0"," 0"
"K05525..linC..CYP111A..linalool.8.monooxygenase..EC.1.14.14.84..","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"K05551..actI1..oxyA..tcmK..snoa1..aknB..mtmP..minimal.PKS.ketosynthase..KS.KS.alpha...EC.2.3.1...2.3.1.260.2.3.1.235..","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K05552..actI2..oxyB..tcmL..snoa2..aknC..mtmK..minimal.PKS.chain.length.factor..CLF.KS.beta...EC.2.3.1...2.3.1.260.2.3.1.235..","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K05553..actI3..oxyC..tcmM..snoa3..aknD..mtmS..minimal.PKS.acyl.carrier.protein.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K12420..actIII..oxyJ..snoaD..aknA..ketoreductase..EC.1.1.1...."," 0"," 0"," 0"," 0"," 0","13"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"
"K14250..oxyN..snoaM..dpsY..aknW..mtmY..cyclase.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K14251..oxyF..C.methyltransferase..EC.2.1.1...","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K14252..oxyL..6.methylpretetramide.4.monooxygenase...4.hydroxy.6.methylpretetramide.12a.monooxygenase..EC.1.14.13.232.1.14.13.233.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K14254..oxyQ..aminotransferase"," 0"," 0","29"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"
"K14256..oxyS..cts8..anhydrotetracycline.6.monooxygenase...5a.11a.dehydrotetracycline.5.monooxygenase..EC.1.14.13.38.1.14.13.234..","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K14257..ctcP..cts4..prnC..tetracycline.7.halogenase...FADH2.O2.dependent.halogenase..EC.1.14.19.49.1.14.19....","  0"," 21","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  4","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0"," 10","  0","  0","  1","  0","  0","  0","  0","  0"," 71","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","159","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0"
"K18221..tet.tetracycline.11a.monooxygenase..tetracycline.resistance.protein..EC.1.14.13.231..","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K05555..actIV..cyclase..EC.4......."," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 7"," 1"," 0"," 0","14"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"
"K05556..actVI1..RED1..ketoreductase.RED1..EC.1.1.1....","  0","  0","  0","  0","  2","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  4","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0"," 56","  0","  0","  0","  0","116","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  9","  0","  0","  0","  0","  0","  0","  0","  0","  0"
"K14633..gra6..RED2..ketoreductase.RED2..EC.1.1.1...."," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0","44"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"
"K15927..jadF..oxygenase","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K15928..jadH..bifunctional.hydroxylase.dehydrase","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K15930..lndM2..bifunctional.oxygenase.reductase","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K15932..lndZ4..reductase.LndZ4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K15962..mtmC..D.mycarose.3.C.methyltransferase","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K15967..mtmW..ketoreductase","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
